FName,Area,CentroidX,CentroidY,MjrAxisLength,MnrAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EquivDiameter,Solidity,Extent,Perimeter,PerimOld,ConvexPerim,FibLen,InscribeR,BlebLen,CenterX,CenterY,Class
NewActin2_1.png,399.6745202088,43.082974137931,22.1864224137931,33.0201557108297,20.3302766020934,0.787986173170133,-9.86915875021048,635.258531581875,399.6745202088,22.5583998579885,0.629152542372881,0.436911487758945,139.273214565,148.359214763309,99.251549805,47.80277,6.56265,19.5093937680817,46,20,0
NewActin2_2.png,402.689306460375,33.4385026737968,41.5058823529412,33.6147997031958,20.1704838497658,0.79996420934686,-78.2735820354648,639.1346853339,402.689306460375,22.6433201900103,0.630053908355795,0.414266725742136,146.38384584,155.71804771597,100.207071645,49.61233,6.69261610034466,18.7405309939384,31,39,0
NewActin2_3.png,401.3972552097,53.3572961373391,42.8776824034335,32.4146591435482,20.8465542954869,0.765764408724956,3.58000485376273,646.456309087725,401.3972552097,22.606964822398,0.620919387075283,0.408771929824561,149.29372485,158.051955214589,98.46993819,49.34049,6.59538138710976,17.5405987680817,53,46,0
NewActin2_4.png,401.3972552097,59.5257510729614,39.5021459227468,30.3366473569739,22.3410656180901,0.676504837263836,13.8454508422496,651.1938303402,401.3972552097,22.606964822398,0.616402116402116,0.392255892255892,151.0197018,159.908152941611,96.77152437,48.63758,7.06819027317524,28.2000808654976,57,37,0
NewActin2_5.png,399.6745202088,51.6939655172414,29.7306034482759,33.1214391253271,20.2868057399588,0.7904723592045,-3.91400727027574,635.6892153321,399.6745202088,22.5583998579885,0.628726287262873,0.434660421545667,150.693538095,159.974110897035,98.481094695,50.26859,6.56265,27.2060200396156,54,27,0
NewActin2_6.png,400.966571459475,58.5112781954887,30.1965628356606,33.8311338538488,19.9141587015121,0.808399596536156,-9.86379628037792,645.594941587275,400.966571459475,22.594833367367,0.62108072048032,0.422222222222222,154.145491995,163.686506351078,100.695332805,50.54042,6.56265,25.3498228137588,58,27,0
NewActin2_7.png,399.6745202088,54.5355603448276,35.676724137931,34.5858958146498,19.4012714973074,0.82784354591415,-12.4504333480763,640.426736584575,399.6745202088,22.5583998579885,0.624075319435104,0.446368446368446,154.87854,163.845742941611,100.23397851,51.03745,6.22587620851994,26.1653249042702,54,39,0
NewActin3_1.png,425.946228972525,34.1820020222447,37.8695652173913,31.0254425418279,20.7721879206508,0.742793052031082,-47.3052348859543,626.644856577375,425.946228972525,23.288013712179,0.679725085910653,0.414675052410901,122.44854876,130.208989309265,92.99537556,41.64386,8.35289001980782,16.6125001551533,35,40,0
NewActin3_2.png,419.916656469375,65.9815384615385,42.7651282051282,33.7340497072943,18.8752825527701,0.828808703062306,-59.7075870499439,631.813061580075,419.916656469375,23.1225970104956,0.664621676891616,0.426136363636364,140.837750325,149.633107487567,94.876887315,43.06898,7.24868355131149,16.0688329292965,66,40,0
NewActin3_3.png,425.946228972525,52.1456016177958,36.0707785642063,26.3942511383112,24.4283108946781,0.378707659655196,86.9006242147338,633.9664803312,425.946228972525,23.288013712179,0.671875,0.447916666666667,124.25065245,132.224423626819,91.49121618,44.04373,8.92616933120727,12.7875079292965,54,37,0
