Area,MjrAxisLength,MnrAxisLength,Eccentricity,ConvexArea,EquivDiameter,Solidity,Extent,Perimeter,ConvexPerim,FibLen,InscribeR,BlebLen,Class
178.0568,25.4004,10.301,0.91408,240.2032,15.0569,0.74128,0.42424,85.3305,60.8981,27.8873,4.0945,22.4727,0
177.7677,26.7865,9.8267,0.93028,243.9609,15.0446,0.72867,0.43067,86.0418,63.0804,30.391,3.877,23.7706,0
176.6115,25.6756,10.0886,0.91957,236.4456,14.9956,0.74694,0.41145,84.7391,61.2051,28.4249,4.3011,20.3221,0
176.3225,25.5741,10.1035,0.91865,241.9376,14.9833,0.72879,0.46851,82.5073,61.1594,29.1852,4.0945,22.7876,0
181.5254,23.6778,10.9004,0.88773,240.4923,15.2028,0.75481,0.62302,72.3648,58.8782,27.3114,4.562,13.8323,0
256.9683,25.7143,17.0384,0.74897,368.8319,18.0882,0.69671,0.3608,99.6123,79.2611,40.9592,6.8851,15.4834,0
255.8121,29.0652,15.0233,0.85606,362.4728,18.0474,0.70574,0.32252,110.0171,84.5444,43.5169,6.2699,16.4282,0
258.1245,24.6747,17.8245,0.6915,377.5035,18.1288,0.68377,0.37208,103.7569,79.2084,39.2158,6.474,15.4834,0
258.7027,25.8646,17.0016,0.7536,382.9955,18.1491,0.67547,0.44461,110.0483,80.3143,39.1236,6.4963,14.5544,0
256.9683,25.583,17.1862,0.74075,376.3473,18.0882,0.6828,0.42864,109.8569,79.8616,40.6061,5.8154,17.2808,0
256.3902,24.9139,17.6288,0.70662,375.7692,18.0678,0.68231,0.41065,106.6376,78.9858,40.1607,6.474,14.9075,0
256.3902,30.4002,14.4223,0.8803,366.8086,18.0678,0.69898,0.30294,113.3521,87.1407,44.3155,6.0827,17.5417,0
207.2512,22.4458,14.9682,0.74519,278.0692,16.2444,0.74532,0.44534,77.4159,64.4325,29.3315,5.7905,11.9585,0
207.5402,25.7336,13.0957,0.86083,280.9598,16.2557,0.73868,0.43647,84.0541,66.7842,33.3941,5.0721,21.2669,0
209.5636,23.6719,14.3584,0.79504,278.6473,16.3348,0.75207,0.41311,83.3391,65.9938,31.9657,5.7905,13.5173,0
207.2512,23.2085,14.5718,0.77832,283.5612,16.2444,0.73089,0.42376,80.1509,65.5358,30.9444,5.6131,11.9585,0
206.384,21.24,15.7583,0.67049,281.5379,16.2104,0.73306,0.44625,83.8858,63.6766,31.3358,5.7152,11.459,0
207.5402,22.1324,15.1286,0.7299,285.0065,16.2557,0.72819,0.47299,81.4977,65.0057,28.0717,5.7905,12.8492,0
206.9621,25.7849,13.0927,0.8615,280.6707,16.2331,0.73738,0.41435,86.8423,67.7852,32.6878,5.3223,14.109,0
279.8035,25.4287,18.0868,0.70292,389.3547,18.8748,0.71863,0.47732,87.0111,74.3831,33.2636,6.9893,13.8323,0
280.9598,27.7265,16.5919,0.80119,400.6278,18.9137,0.7013,0.43123,91.4224,76.5132,34.0622,7.0099,15.2607,0
278.3583,22.6761,20.1502,0.45867,391.3781,18.826,0.71123,0.51719,94.4321,73.0718,35.4524,6.474,12.2194,0
281.5379,26.0483,17.802,0.73002,392.2453,18.9332,0.71776,0.45051,93.2456,74.9078,33.0791,6.8006,13.8323,0
280.3816,24.987,18.4872,0.67275,394.2686,18.8943,0.71114,0.46635,90.6348,74.6987,34.5616,6.9893,14.4622,0
279.5145,27.0043,17.103,0.77387,396.292,18.865,0.70532,0.43795,90.8176,75.5616,33.5245,6.9893,14.4081,0
280.3816,25.5224,18.1059,0.70479,394.8467,18.8943,0.7101,0.46928,94.6547,75.2901,34.1162,6.9893,15.4452,0
960.4248,74.377,23.6243,0.94822,1700.7701,34.9693,0.5647,0.3933,262.3898,184.2713,87.0854,11.2143,65.382,1
958.2713,75.1323,23.2674,0.95084,1685.6962,34.9301,0.56847,0.39242,275.2323,186.2684,93.1317,11.1372,67.013,1
958.2713,63.9856,27.4107,0.90359,1707.2304,34.9301,0.5613,0.28915,276.7535,170.6079,84.7402,12.4518,55.9498,1
916.495,70.7453,21.507,0.95267,1480.6907,34.1602,0.61896,0.25654,234.5176,180.5188,90.8525,10.3765,66.9937,1
961.2861,73.9699,23.9012,0.94636,1731.3487,34.985,0.55522,0.33757,283.813,183.7174,90.7592,11.2334,62.3532,1
962.1475,67.0434,26.318,0.91973,1724.0271,35.0006,0.55808,0.40559,274.62,173.3183,83.1751,11.8128,52.9596,1
962.1475,79.6861,22.1142,0.96072,1710.2452,35.0006,0.56258,0.23271,284.3176,192.5245,94.2464,10.582,63.8716,1
394.937,50.9376,12.8194,0.96781,538.7854,22.4243,0.73301,0.25992,125.8145,112.5672,54.6179,6.2259,41.5119,1
394.937,56.7946,11.544,0.97912,565.9184,22.4243,0.69787,0.23351,151.0525,123.8064,63.6464,5.5686,51.4685,1
394.0756,54.4434,12.0549,0.97518,561.6116,22.3998,0.70169,0.24577,133.4502,118.9546,60.0933,5.8698,49.2745,1
398.3825,57.4854,11.4981,0.97979,567.2105,22.5219,0.70235,0.21775,145.3483,123.6397,61.6117,5.5686,52.7617,1
394.5063,48.0966,13.7226,0.95843,551.2752,22.4121,0.71562,0.29079,125.5592,108.2516,53.2588,6.0505,39.6557,1
393.2143,54.1976,12.0469,0.97498,557.7355,22.3753,0.70502,0.28549,143.3453,119.626,60.431,5.6071,43.1156,1
397.9518,55.5876,11.883,0.97688,565.0571,22.5097,0.70427,0.37485,145.9284,122.5017,62.194,5.6071,48.7035,1
999.617,94.495,16.7493,0.98417,1559.9365,35.6756,0.64081,0.13862,281.4471,270.0275,143.2491,8.9262,69.4402,1
999.617,94.3693,16.8215,0.98398,1591.8071,35.6756,0.62798,0.3573,309.9034,270.1797,139.3614,8.9262,70.3136,1
995.7408,93.5086,16.8367,0.98366,1578.8866,35.6064,0.63066,0.2979,307.5907,267.3958,139.7265,8.6318,66.4693,1
1000.909,81.1977,19.516,0.97069,1576.3025,35.6987,0.63497,0.23231,305.6771,233.6021,124.4812,10.0389,54.3654,1
999.1863,99.0346,15.9957,0.98687,1602.1436,35.668,0.62366,0.10204,309.322,282.104,148.9383,8.8047,75.1487,1
1001.3397,100.2579,15.8673,0.9874,1599.5594,35.7064,0.62601,0.16599,323.5629,282.1487,150.7785,7.9838,68.5314,1
996.6022,106.1729,14.8833,0.99013,1585.3469,35.6218,0.62863,0.088836,329.3925,302.5231,161.3414,8.0107,77.7272,1
1721.4429,111.0357,35.7043,0.94689,3587.5956,46.8168,0.47983,0.2491,354.6784,321.4753,167.2317,14.0906,128.8692,1
1721.4429,102.9713,38.5239,0.92738,3603.5309,46.8168,0.47771,0.17024,373.867,306.6812,159.8809,14.4974,134.1467,1
1721.4429,111.5942,35.5313,0.94796,3597.0707,46.8168,0.47857,0.24691,357.3159,324.7698,168.2724,14.4527,123.4598,1
1721.4429,116.4561,34.176,0.95597,3581.1354,46.8168,0.4807,0.19564,399.8964,331.4795,176.1283,13.1253,148.7164,1
1723.5964,105.3514,37.5499,0.93432,3652.6289,46.846,0.47188,0.25038,371.3692,313.1828,157.5197,15.1084,118.4076,1
1721.4429,108.0676,36.7388,0.94044,3547.5421,46.8168,0.48525,0.30196,376.8411,307.2987,162.366,12.6746,134.8415,1
1723.5964,94.6303,41.8748,0.89676,3637.9856,46.846,0.47378,0.21303,356.7148,294.3034,151.8658,15.7777,111.5538,1
1578.8866,109.1631,31.306,0.958,2949.3223,44.8364,0.53534,0.2966,312.8212,291.9126,146.7669,15.8729,105.6474,1
1581.9014,92.6251,36.9392,0.91704,2968.7031,44.8792,0.53286,0.20997,318.0569,257.9581,128.2209,17.6705,83.6335,1
1579.3173,110.6085,30.9032,0.96018,2972.5792,44.8425,0.5313,0.31598,326.6014,296.6232,149.823,15.805,119.4949,1
1579.3173,107.9528,31.6109,0.95617,2976.0247,44.8425,0.53068,0.31901,330.396,294.6092,146.064,15.8729,102.7698,1
1580.6094,109.7089,31.1762,0.95877,2947.1689,44.8608,0.53631,0.29984,333.4312,289.953,145.7262,14.7477,115.5766,1
1579.748,105.2351,32.5075,0.95109,2973.8713,44.8486,0.53121,0.3178,337.1325,282.2084,141.7886,14.9795,105.8919,1
1581.04,107.3597,31.8622,0.95495,2952.3371,44.8669,0.53552,0.32718,325.7726,288.1076,140.2236,15.5578,109.1266,1
1991.9123,117.8705,33.3929,0.95903,3273.6272,50.3605,0.60847,0.42931,296.4467,274.7125,131.4669,17.7313,82.1071,1
1992.7737,114.2105,34.4492,0.95343,3288.2704,50.3714,0.60602,0.35117,303.367,269.7262,133.032,17.7677,82.7907,1
1991.4817,116.9803,33.7086,0.95758,3301.1909,50.3551,0.60326,0.41434,316.4372,274.8372,132.9387,18.0562,89.6445,1
1991.9123,114.291,34.4359,0.95353,3302.0523,50.3605,0.60323,0.38852,297.332,269.6987,131.2417,17.5113,94.1064,1
1994.9271,135.2379,29.1607,0.97648,3311.958,50.3986,0.60234,0.2151,343.0442,305.7552,155.6522,15.3207,102.1682,1
1993.6351,122.6551,32.1767,0.96498,3334.3536,50.3823,0.59791,0.39162,318.4067,284.1509,140.3635,15.9811,92.1103,1
1995.7885,112.8105,35.0357,0.95055,3314.5421,50.4095,0.60213,0.3011,322.8712,268.8586,134.6903,18.562,80.5967,1
1817.4854,90.1854,33.9277,0.92654,2586.6866,48.105,0.70263,0.4664,245.9773,231.7285,106.754,18.1514,63.685,1
1819.6388,91.6925,33.384,0.93137,2620.7106,48.1335,0.69433,0.45323,262.9437,234.746,113.4759,17.3755,71.1758,1
1816.6241,89.1018,34.3144,0.92287,2610.8049,48.0936,0.69581,0.4625,253.0164,227.8316,108.8161,17.7677,65.5879,1
1819.2082,98.6774,31.1163,0.94898,2636.2152,48.1278,0.69008,0.29894,283.9875,247.0851,121.6776,16.3013,85.3032,1
1820.5002,86.0548,35.616,0.91033,2630.1857,48.1449,0.69216,0.33098,266.0603,225.0891,106.4709,18.4806,62.4465,1
1818.3468,96.3022,31.8352,0.94378,2614.2504,48.1164,0.69555,0.33218,274.5261,241.1249,118.1904,16.6023,73.3312,1
1819.6388,92.0793,33.25,0.93253,2624.1561,48.1335,0.69342,0.42318,275.271,235.3379,114.0662,16.9362,72.4224,1
604.68,58.4741,22.2821,0.92455,1114.1789,27.7471,0.54271,0.27802,179.138,149.2333,76.7251,7.3373,30.9377,1
605.5414,58.9012,22.1457,0.92663,1121.9312,27.7669,0.53973,0.27248,192.7805,150.0189,76.5932,7.2189,31.6213,1
604.2493,58.5411,22.3134,0.92451,1132.2676,27.7372,0.53366,0.26744,192.9708,150.6975,77.2494,7.2487,35.2871,1
607.2641,64.7731,20.2357,0.94995,1133.1289,27.8063,0.53592,0.24685,199.8399,162.1769,84.8994,6.6926,36.5996,1
605.1107,64.2211,20.3551,0.94844,1124.0846,27.757,0.53831,0.22175,198.9159,157.7346,80.7093,6.4967,36.4404,1
602.9573,49.9402,26.0509,0.85316,1112.4561,27.7076,0.54201,0.29106,187.6767,138.4824,66.2248,6.5626,32.3435,1
604.68,60.8999,21.3339,0.93663,1112.8868,27.7471,0.54334,0.24388,188.7339,152.0671,77.7191,6.9762,31.9125,1
850.1697,84.4638,17.7164,0.97775,1419.103,32.9009,0.59909,0.26111,213.2349,177.5925,91.8465,6.2259,56.2683,1
846.2936,92.1447,16.2629,0.9843,1435.4689,32.8258,0.58956,0.28087,237.1328,192.6682,99.4032,5.8698,83.447,1
851.0311,99.2547,15.1328,0.98831,1447.0974,32.9176,0.5881,0.18976,250.1374,200.3899,106.0398,5.5686,64.0775,1
854.0459,84.7996,17.7235,0.97791,1418.6723,32.9758,0.602,0.36345,216.5517,179.5502,93.5161,6.1912,55.6973,1
851.0311,87.2594,17.1484,0.9805,1424.2712,32.9176,0.59752,0.23119,230.9403,182.1299,95.6055,6.0505,42.0749,1
851.0311,97.5401,15.3874,0.98748,1446.6667,32.9176,0.58827,0.18352,236.4647,199.6516,105.8146,5.5686,61.9028,1
852.3231,86.5835,17.2375,0.97998,1428.1473,32.9425,0.5968,0.37102,231.0112,183.0284,93.9472,5.9427,57.0098,1
896.2529,85.284,25.261,0.95513,2270.5647,33.7808,0.39473,0.22119,322.6402,270.979,140.4761,11.831,71.9446,1
889.3619,74.0587,28.8955,0.92074,2245.1544,33.6507,0.39613,0.16033,341.9167,244.1115,128.0344,12.3301,59.8214,1
899.6984,80.076,26.9293,0.94176,2301.574,33.8457,0.39091,0.16879,349.6337,259.6854,136.0881,12.6235,63.5531,1
896.2529,91.0709,23.6593,0.96567,2282.6239,33.7808,0.39264,0.08949,365.1281,287.9422,157.8268,11.4612,81.3463,1
896.6836,77.0167,28.0211,0.93146,2272.2875,33.7889,0.39462,0.12548,339.7228,247.9612,133.0866,11.831,63.4212,1
899.2677,87.0252,24.9016,0.95819,2291.2376,33.8376,0.39248,0.1381,340.3502,275.9804,147.9749,11.831,75.3659,1
895.8222,83.6783,25.7206,0.95159,2304.1581,33.7727,0.38879,0.2307,356.5087,268.373,139.7732,12.6746,72.9194,1
795.0422,71.1391,30.0819,0.90619,1635.3062,31.8163,0.48617,0.22556,218.9549,176.6213,90.1029,9.281,48.9561,1
796.3343,70.0888,30.5742,0.89984,1646.504,31.8422,0.48365,0.22326,229.2294,174.5586,90.7592,9.1877,49.3405,1
795.9036,78.529,27.2255,0.93798,1633.5835,31.8336,0.48721,0.25893,241.0566,186.1706,94.6501,8.5566,50.9442,1
797.6263,66.8382,32.0998,0.87713,1635.3062,31.868,0.48775,0.31931,228.7681,172.1022,78.3754,8.8047,44.3349,1
797.1956,59.5708,36.092,0.79556,1653.3949,31.8594,0.48216,0.30245,224.253,165.0487,77.1095,8.9262,37.4811,1
795.4729,82.8891,25.8502,0.95013,1642.6278,31.825,0.48427,0.185,243.471,192.4543,100.312,8.5566,59.7088,1
793.7502,82.3339,25.9045,0.94922,1633.5835,31.7905,0.4859,0.18122,254.7877,190.8104,97.6869,8.5566,59.1652,1
757.142,61.655,34.0837,0.8333,1610.3265,31.0487,0.47018,0.27088,218.4555,173.7389,84.3284,9.4648,47.8221,1
757.142,71.4996,29.3981,0.91156,1617.2175,31.0487,0.46818,0.18161,240.0197,189.1651,95.2211,9.7561,60.6369,1
758.8648,66.2587,31.7639,0.8776,1637.0289,31.084,0.46356,0.20818,241.8816,180.9894,87.3459,9.8658,51.5618,1
759.7261,65.4923,32.1606,0.87113,1654.687,31.1017,0.45914,0.20881,239.4009,179.5456,88.5459,9.3273,51.9462,1
759.7261,67.701,31.0904,0.88832,1643.9199,31.1017,0.46214,0.24741,244.9102,181.2591,89.0815,9.2111,51.3752,1
755.85,66.0179,31.6767,0.87737,1619.3709,31.0222,0.46676,0.24382,247.3358,181.7487,85.3225,9.2111,48.9287,1
760.5875,58.6082,35.9291,0.79005,1619.3709,31.1193,0.46968,0.25319,230.1961,171.7957,82.0025,9.3963,45.9466,1
619.7539,54.5741,19.3657,0.93492,1138.2972,28.0908,0.54446,0.22849,205.5553,158.9979,81.2803,8.9262,46.4902,1
620.1846,54.3821,19.3932,0.93425,1178.7814,28.1006,0.52612,0.31304,235.5105,160.6891,80.7946,8.5566,48.2065,1
620.1846,63.0232,16.8392,0.96364,1165.8609,28.1006,0.53195,0.16202,243.8563,179.4714,93.4582,8.3012,53.484,1
622.338,51.1965,20.7567,0.91412,1163.7075,28.1493,0.53479,0.32938,218.7869,152.6899,76.3599,8.7557,45.694,1
619.3232,48.5341,21.7546,0.89392,1148.2029,28.0811,0.53938,0.34238,214.6407,146.8833,73.3505,8.8047,44.6533,1
587.022,50.3374,18.1701,0.93258,988.4192,27.339,0.5939,0.29,187.7253,145.9238,75.1214,8.223,39.1314,1
622.338,55.6515,19.1142,0.93917,1144.7574,28.1493,0.54364,0.31689,224.9906,160.9608,80.9538,8.5566,47.5969,1
662.8223,62.7935,17.4304,0.9607,1174.4746,29.0505,0.56436,0.1963,203.851,172.3391,89.3614,8.5566,44.0244,1
664.545,64.9686,16.8552,0.96576,1210.2213,29.0882,0.54911,0.2939,228.9059,175.5063,91.9784,8.4043,49.1346,1
661.5302,56.6547,19.353,0.93985,1186.5337,29.0222,0.55753,0.29296,213.485,160.6635,84.5343,8.5314,44.7,1
662.3916,56.6482,19.3858,0.93962,1190.4099,29.0411,0.55644,0.25993,206.1086,160.0132,82.0025,9.1171,40.5372,1
662.3916,62.6793,17.5225,0.96013,1189.5485,29.0411,0.55684,0.19206,211.6553,172.3555,90.2428,8.6318,44.4088,1
663.253,62.4616,17.5173,0.95987,1170.1677,29.0599,0.5668,0.21365,205.5494,171.5254,90.1962,8.6318,45.5621,1
665.4064,65.2594,16.9078,0.96585,1179.6428,29.1071,0.56407,0.26169,222.9175,176.5819,92.025,8.4043,46.6688,1
679.619,71.8141,19.488,0.96248,1099.5356,29.4163,0.6181,0.21204,203.578,181.4999,94.5375,8.0107,53.7092,1
677.8962,74.9065,18.669,0.96844,1107.2879,29.379,0.61221,0.32109,221.6568,184.585,95.8034,7.6814,53.9537,1
686.5099,64.4999,21.7983,0.94116,1099.1049,29.565,0.62461,0.2466,206.1525,166.5089,83.4936,8.5314,44.4748,1
678.3269,72.9733,19.1986,0.96477,1114.6095,29.3883,0.60858,0.36475,222.8302,181.8766,93.5821,7.6814,51.6664,1
678.3269,74.5603,18.7096,0.968,1117.1936,29.3883,0.60717,0.30523,219.2148,184.862,96.1878,7.6533,53.1848,1
680.0496,79.1913,17.7415,0.97458,1106.8572,29.4256,0.6144,0.21749,221.0819,191.7613,99.9469,7.3373,58.2564,1
679.1883,85.9858,16.3544,0.98175,1153.8018,29.407,0.58865,0.12904,245.3112,210.4163,109.3019,6.9762,72.2052,1
934.5837,70.7173,34.1379,0.87576,1981.1453,34.4956,0.47174,0.19546,267.5284,207.8516,106.3117,11.1758,74.671,1
937.1678,59.2173,40.9544,0.72229,1994.4964,34.5433,0.46988,0.23188,286.0784,189.8791,102.5993,10.3765,56.6527,1
936.7372,70.3623,34.623,0.87056,2009.5704,34.5354,0.46614,0.19004,272.9761,205.9622,106.5835,11.2143,74.8962,1
935.0144,66.5918,36.3892,0.83749,1993.6351,34.5036,0.469,0.20996,272.1492,200.4483,105.7214,10.8234,70.8653,1
940.1826,71.7188,33.6982,0.88274,2001.8181,34.5988,0.46966,0.24877,272.9045,208.8905,108.9754,11.1372,71.9913,1
933.2917,73.0685,32.9266,0.89271,2006.1249,34.4718,0.46522,0.26424,286.4846,212.1245,109.0879,11.7396,75.0281,1
933.2917,57.9459,41.4957,0.69799,2001.8181,34.4718,0.46622,0.23034,276.178,188.4898,101.5586,10.582,60.7029,1
352.73,68.9951,10.1559,0.98911,598.2197,21.1922,0.58963,0.22687,155.2257,137.6339,70.772,5.6454,53.5033,1
352.2993,67.3886,10.4081,0.988,610.7096,21.1793,0.57687,0.35877,167.6829,133.6438,67.7819,5.291,52.3693,1
351.8686,66.9634,10.5145,0.9876,608.9868,21.1663,0.57779,0.3152,161.3152,135.4675,69.6847,5.4117,50.5597,1
352.2993,64.3007,10.8946,0.98554,603.8186,21.1793,0.58345,0.20921,153.7714,129.3846,66.9277,5.8698,50.156,1
354.022,68.5119,10.3591,0.9885,642.5802,21.231,0.55094,0.38126,171.5575,136.9868,69.5914,5.291,52.2101,1
354.4527,72.7172,9.631,0.99119,605.1107,21.2439,0.58577,0.17315,168.5079,144.82,76.4999,5.2501,59.8874,1
352.73,72.349,9.831,0.99072,608.9868,21.1922,0.57921,0.16755,161.728,142.5788,75.6184,5.5686,56.6061,1
992.726,57.8404,28.774,0.86748,1672.345,35.5525,0.59361,0.29704,202.5746,178.6544,89.6059,11.4612,45.0651,1
991.8647,52.9314,31.4143,0.80484,1666.7461,35.537,0.59509,0.35,221.6371,171.9585,87.1127,12.0653,41.2128,1
992.2954,67.4903,24.4812,0.93189,1680.9587,35.5448,0.59032,0.23546,239.8786,197.7294,104.5214,9.9959,50.4278,1
993.5874,60.9204,27.2608,0.89429,1696.0326,35.5679,0.58583,0.31298,228.6814,179.2483,92.5687,10.188,53.2314,1
991.434,57.2431,29.0476,0.86169,1666.3154,35.5293,0.59499,0.37707,216.1107,173.9391,90.534,10.6832,59.3244,1
990.5726,59.0021,27.7976,0.88206,1638.7517,35.5139,0.60447,0.33046,218.743,182.5158,91.7999,11.8855,50.2026,1
992.2954,57.0914,29.1929,0.85938,1674.0677,35.5448,0.59275,0.35202,220.53,178.8565,90.1689,11.831,44.0437,1
1953.1508,91.6533,50.0097,0.83802,3482.0781,49.8681,0.56092,0.36147,296.746,255.2398,115.7825,16.8086,69.4981,1
1955.7349,86.6073,53.1465,0.78958,3531.1761,49.9011,0.55385,0.27955,314.6817,247.9874,121.0487,16.4197,63.8523,1
1954.0122,94.0836,48.7165,0.8555,3512.6567,49.8791,0.55628,0.34257,310.6188,256.7269,122.8036,17.0755,68.3722,1
1956.1656,88.6359,51.7654,0.81174,3507.9191,49.9066,0.55764,0.34746,315.6661,250.8717,115.8098,16.5243,63.6657,1
1954.0122,80.6082,56.9804,0.70733,3532.0374,49.8791,0.55323,0.32603,317.6585,243.282,116.0897,16.142,61.0213,1
1951.4281,88.7788,51.5855,0.81386,3510.5032,49.8461,0.55588,0.33773,326.0397,252.5971,120.994,16.4066,63.9569,1
1954.8735,84.7212,54.1614,0.76897,3507.9191,49.8901,0.55727,0.3162,316.7686,247.1625,116.9904,16.4066,62.8309,1
970.3305,86.6244,27.95,0.94652,1819.2082,35.1492,0.53338,0.3088,219.2916,184.3475,86.7283,8.9262,54.544,1
969.4691,92.16,26.2377,0.95862,1837.2969,35.1336,0.52766,0.24813,233.8988,192.7995,91.2835,9.3963,60.2525,1
972.9146,86.2918,28.129,0.94538,1838.5889,35.1959,0.52916,0.36029,233.7019,186.0511,87.0661,8.8291,54.3381,1
971.6225,94.6488,25.7093,0.9624,1816.6241,35.1725,0.53485,0.23559,234.4513,193.9512,93.2716,9.281,64.0968,1
968.6078,98.2311,24.6059,0.96812,1806.2876,35.1179,0.53624,0.22032,243.9501,199.2046,95.924,9.3963,63.9649,1
969.4691,86.7645,27.8753,0.94699,1781.7387,35.1336,0.54411,0.25078,227.592,183.9386,88.34,8.8047,56.9712,1
972.0532,77.111,31.55,0.91247,1838.1582,35.1803,0.52882,0.29697,224.2149,176.404,83.8587,8.5566,47.0339,1
362.205,38.0433,14.9497,0.91955,464.7078,21.475,0.77943,0.3298,105.3686,99.2798,49.5464,7.0682,18.8998,1
360.913,36.9129,15.2751,0.91036,469.4453,21.4366,0.76881,0.48106,118.1513,97.0478,49.519,6.8516,21.2064,1
360.0516,39.5978,14.2687,0.93282,479.7817,21.411,0.75045,0.37862,120.2028,102.4974,50.9908,6.2259,22.5655,1
363.0664,38.3211,15.0774,0.91935,473.3214,21.5005,0.76706,0.33137,107.8814,100.3652,50.7463,7.0682,20.2123,1
363.0664,39.3271,14.5662,0.92888,475.0442,21.5005,0.76428,0.30655,110.6771,102.1293,50.2493,6.7567,18.7872,1
363.0664,39.8432,14.3396,0.93299,475.0442,21.5005,0.76428,0.32636,114.4329,103.7568,52.8277,6.4967,23.4936,1
361.7744,35.3481,16.1343,0.88975,484.0885,21.4622,0.74733,0.41667,112.9511,95.7615,47.3251,7.0682,25.1439,1
1607.3118,67.5208,35.1264,0.85403,2259.367,45.2382,0.7114,0.37357,266.7757,219.4642,112.781,17.7192,60.7222,1
1606.8811,76.8959,30.8037,0.91626,2272.7181,45.2321,0.70703,0.25034,299.5364,241.6538,125.1455,15.5578,74.9622,1
1609.4652,67.7519,35.1116,0.85524,2263.2431,45.2685,0.71113,0.30877,276.237,220.3128,112.4433,17.6705,53.2121,1
1608.6038,77.2483,30.8227,0.91695,2287.7921,45.2564,0.70312,0.31104,287.1717,241.6026,125.3434,15.3768,61.8095,1
1607.7424,57.7521,41.2657,0.6996,2273.1488,45.2442,0.70728,0.39645,263.6787,197.037,96.984,17.4374,36.487,1
1607.7424,72.3979,32.8486,0.89114,2280.9011,45.2442,0.70487,0.28992,293.1076,230.5505,116.7653,16.3013,73.3778,1
1607.7424,69.0439,34.3863,0.86716,2308.4649,45.2442,0.69646,0.39882,292.0038,222.275,111.2353,16.8214,62.4851,1
900.5597,167.3866,15.5488,0.99568,2494.951,33.8619,0.36095,0.059573,434.5728,394.9823,212.3708,8.9262,135.9369,1
903.5745,140.9261,18.493,0.99135,2480.7384,33.9185,0.36424,0.06617,422.0145,335.6474,184.6485,10.2722,118.4429,1
903.5745,138.1136,18.8783,0.99061,2485.9066,33.9185,0.36348,0.069084,423.7516,329.6065,183.2426,10.582,119.0525,1
906.1586,170.7543,15.3179,0.99597,2553.9546,33.967,0.35481,0.2199,476.2771,393.5976,207.7995,8.223,145.5863,1
897.9756,175.9767,14.8107,0.99645,2544.9103,33.8133,0.35285,0.042309,473.5792,413.7364,221.2561,8.5566,147.5325,1
900.9904,188.6729,13.88,0.99729,2600.8992,33.87,0.34641,0.03717,490.8626,446.8095,240.2218,7.9025,154.0292,1
900.129,164.5399,15.8244,0.99536,2583.6718,33.8538,0.34839,0.22065,493.7062,390.2867,209.0461,8.6318,136.783,1
942.336,169.4032,15.44,0.99584,2619.4186,34.6384,0.35975,0.061268,422.7226,404.8538,217.6209,9.1877,114.6839,1
946.2122,202.6073,13.0132,0.99794,2690.0507,34.7096,0.35175,0.037138,521.6493,478.6777,256.7411,7.6533,140.4455,1
948.7963,192.7583,13.6707,0.99748,2675.8381,34.7569,0.35458,0.048054,500.6193,453.2284,244.5085,7.9025,133.2652,1
941.044,182.4893,14.3679,0.9969,2674.9768,34.6147,0.3518,0.050737,490.2628,434.7001,234.2801,8.8291,123.5338,1
941.044,165.2098,15.8392,0.99539,2640.9528,34.6147,0.35633,0.10357,441.0619,395.3741,209.3919,8.7557,108.451,1
943.1974,170.8132,15.4067,0.99592,2633.2004,34.6542,0.35819,0.12503,450.8147,407.536,215.4769,9.1171,112.1167,1
944.9201,163.9059,15.9846,0.99523,2668.5165,34.6859,0.3541,0.14351,463.8173,393.9946,209.9549,9.7561,110.4664,1
1344.164,104.3538,25.751,0.96908,2646.121,41.3696,0.50798,0.1814,295.9053,259.5108,133.5177,11.1565,76.4146,1
1345.0254,113.743,23.5188,0.97839,2627.6016,41.3828,0.51188,0.16306,329.8447,277.5292,145.7149,10.0175,87.8156,1
1343.3026,103.6772,25.9325,0.96821,2710.7235,41.3563,0.49555,0.30232,324.5565,257.2526,134.4378,10.6023,77.1095,1
1348.0401,106.1103,25.3894,0.97095,2676.2688,41.4292,0.5037,0.28369,327.217,267.1793,138.1695,12.0653,89.8504,1
1345.0254,103.6621,26.0022,0.96803,2690.4814,41.3828,0.49992,0.25801,324.775,259.2457,135.4125,10.8234,75.8436,1
1344.164,99.8321,27.0415,0.96262,2674.9768,41.3696,0.5025,0.27755,312.1183,254.7201,131.335,11.7396,79.3694,1
1342.4412,104.4482,25.8142,0.96898,2662.9176,41.3431,0.50412,0.30583,316.5895,259.0055,136.1347,10.8631,81.7034,1
1015.5523,118.4135,15.2991,0.99162,1811.4559,35.9589,0.56063,0.10085,364.5854,328.5663,177.0837,7.6533,89.9903,1
1011.6761,100.5471,17.936,0.98396,1801.9808,35.8902,0.56142,0.10447,351.359,281.1105,151.3575,9.1171,87.7304,1
1019.4284,127.5485,14.2942,0.9937,1875.197,36.0274,0.54364,0.087917,432.2174,354.7204,191.2964,7.0682,92.2309,1
1011.2454,111.7275,16.1708,0.98947,1812.7479,35.8826,0.55785,0.085177,370.6532,311.5054,170.7076,8.0107,89.3147,1
1017.275,119.65,15.138,0.99196,1805.857,35.9894,0.56332,0.075082,393.362,331.7354,180.6916,7.4248,109.6863,1
