Frames,CellNum,Area,CentroidX,CentroidY,MjrAxisLength,MnrAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EquivDiameter,Solidity,Extent,Perimeter,PerimOld,ConvexPerim,FibLen,InscribeR,BlebLen,CenterX,CenterY
42,2,2004,203.030439121757,955.740518962076,109.177169011504,38.0370153099605,0.937347011989444,-79.3018220419573,4103,2004,50.5130878847182,0.488423105045089,0.275274725274725,340.503,360.960461480712,295.974,152.26708984375,12.1655254364014,74.9411468505859,212,972
43,2,2031,203.48498276711,955.481043820778,107.596887648266,39.9067273815936,0.928676367911604,-74.8645671193246,4390,2031,50.8522321570756,0.462642369020501,0.246092330061796,347.533,368.031529292577,306.395,160.166595458984,12.0830459594727,93.8406600952148,214,973
44,2,1935,204.992764857881,958.007751937984,103.174548032283,40.0207825470643,0.921704012563924,-75.1486595879213,4032,1935,49.6358592054428,0.479910714285714,0.258,328.032,346.717820793592,293.982,153.752380371094,12.7279224395752,83.5980072021484,213,970
45,2,2055,205.224817518248,955.503163017032,112.755103352222,43.9911344903522,0.920752322629759,-72.9285189720522,5007,2055,51.1518060720319,0.410425404433793,0.222643553629469,363.949,384.617315730204,318.718,161.409240722656,11.7046995162964,91.8406524658203,216,973
46,2,2027,201.39516526887,953.228909718796,112.153931081705,40.05234205132,0.934058750946015,-76.1853751392662,4328,2027,50.8021314235749,0.468345656192237,0.257888040712468,343.373,362.960461480711,304.302,161.752380371094,12.0830459594727,83.9117202758789,203,955
47,2,1988,201.911468812877,955.414989939638,112.544492935065,43.7817176603481,0.921230588318995,-73.5681949180303,4949,1988,50.3110347233438,0.401697312588402,0.204526748971193,371.17,392.658946290547,323.854,168.480316162109,11.4017543792725,90.3259429931641,203,954
48,2,1938,202.437048503612,957.135190918473,108.976465538743,41.1919056986443,0.925810084545145,-73.62107029427,4394,1938,49.6743217135045,0.441055985434684,0.225874125874126,345.921,364.859956417323,308.728,160.995025634766,11.6619033813477,83.669075012207,213,971
49,2,1887,201.651298357181,954.972443031267,108.028870273602,40.1068067702987,0.92852891969786,-72.5666829474279,4090,1887,49.0163546269534,0.461369193154034,0.221687030075188,336.188,353.102597104442,308.266,164.066101074219,11.3137083053589,79.0832901000977,209,965
50,2,1800,200.575,955.757777777778,107.058931394217,38.0087243894886,0.934856355419807,-73.0829278727613,3993,1800,47.8730736481719,0.450788880540947,0.22186614076174,328.786,345.44574285495,303.221,162.237670898438,11.6619033813477,84.3259429931641,211,970
51,2,1815,204.287603305785,960.300826446281,103.041823130251,41.9258856273654,0.913480629242479,-76.5483395575954,4007,1815,48.0721309460515,0.452957324681807,0.238188976377953,323.501,339.546247918338,296.224,156.409240722656,12.0830459594727,82.3259429931641,206,958
