frame cellnumber x-cent y-cent actinedge filopodia bleb lamellipodia 
5.500000000000000000e+01 2.000000000000000000e+00 9.630751840168239823e+02 1.015050287423839990e+02 7.811798689858295489e-10 9.999622345618514041e-01 3.380714741717016210e-08 3.773084982135380382e-05
5.600000000000000000e+01 2.000000000000000000e+00 9.632753315649870274e+02 9.965810851108260238e+01 2.559922227546966316e-09 9.999316564520051021e-01 3.488612179195661612e-08 6.830610195099025891e-05
5.700000000000000000e+01 2.000000000000000000e+00 9.665629032258069628e+02 9.858804685297299386e+01 4.134492419221187090e-06 9.972355045190423040e-01 2.537776471796227025e-06 2.757823212066710938e-03
5.800000000000000000e+01 2.000000000000000000e+00 9.787941372418390529e+02 6.409587723301270046e+01 6.944785525165243778e-02 1.491483296508520733e-02 3.007804933057455724e-03 9.126295068502049412e-01
5.900000000000000000e+01 2.000000000000000000e+00 9.816482444733419470e+02 6.040699474758979903e+01 1.943753808785618487e-01 8.171157105601659087e-02 2.527612561720035678e-02 6.986369224482211759e-01
6.000000000000000000e+01 2.000000000000000000e+00 9.813143769968049810e+02 6.124119046536989686e+01 2.127590170021591010e-01 9.364999019228120725e-02 2.681288333424795486e-02 6.667781094713116641e-01
6.100000000000000000e+01 2.000000000000000000e+00 9.813371212121210192e+02 5.972650034296840005e+01 8.166331127794954070e-02 1.739648909620985714e-02 7.259937106487880524e-04 9.002142059151918563e-01
1.000000000000000000e+00 3.000000000000000000e+00 6.948696027633850463e+02 4.031735130433499847e+01 1.531889418911411629e-02 1.321153090225463094e-05 9.827196299171004901e-01 1.948264362883379711e-03
2.000000000000000000e+00 3.000000000000000000e+00 6.928958691910499965e+02 3.963035185282630124e+01 3.738117097670974609e-03 2.642737041751309885e-05 9.944331141226800952e-01 1.802341409231291488e-03
3.000000000000000000e+00 3.000000000000000000e+00 6.931847246891650229e+02 3.907302608503209740e+01 3.279782619136905990e-03 1.350142209758865913e-05 9.952284191333850005e-01 1.478296825380570351e-03
4.000000000000000000e+00 3.000000000000000000e+00 6.964928186714539606e+02 3.882839795522610160e+01 2.379468339051133124e-03 5.100467989649297707e-06 9.970263639585216220e-01 5.890672344375171184e-04
5.000000000000000000e+00 3.000000000000000000e+00 6.947013333333329683e+02 3.988266154547370235e+01 3.040128434336194715e-02 1.070101186765406613e-04 9.549892982575594047e-01 1.450240728040225191e-02
6.000000000000000000e+00 3.000000000000000000e+00 6.925567867036010057e+02 3.860803228427830192e+01 7.308024057414742869e-03 4.148277550003831804e-05 9.911018532982782681e-01 1.548639868806950086e-03
7.000000000000000000e+00 3.000000000000000000e+00 6.969343598055110078e+02 4.313685402667069724e+01 1.565081707419381171e-03 7.791190269683677776e-06 9.955017713981985095e-01 2.925355704112426059e-03
8.000000000000000000e+00 3.000000000000000000e+00 7.003149216817810156e+02 4.420524886262580111e+01 4.213502263451252179e-03 1.532537756440585010e-05 9.864289931378787957e-01 9.342179221105469805e-03
9.000000000000000000e+00 3.000000000000000000e+00 7.011634768740029813e+02 4.935607645129960019e+01 8.212228113662606299e-01 2.520353301813749798e-04 9.630222317719117422e-03 1.688949309858389369e-01
1.000000000000000000e+01 3.000000000000000000e+00 6.956580459770119660e+02 4.936837837021300146e+01 2.044753198141555373e-01 4.331076504445286542e-04 1.463951630010763838e-02 7.804520562352923463e-01
1.100000000000000000e+01 3.000000000000000000e+00 7.023743556701030002e+02 7.280765627468170464e+01 5.626381059282250519e-01 1.902879221118133207e-02 5.142487304122623365e-02 3.669082288193675767e-01
1.200000000000000000e+01 3.000000000000000000e+00 7.078493894165540041e+02 5.845240248491870005e+01 9.148740820933481607e-03 1.966465905836605084e-04 3.261007111934373648e-01 6.645539013950449991e-01
