frame cellnumber x-cent y-cent actinedge filopodia bleb lamellipodia 
7.800000000000000000e+01 1.000000000000000000e+00 9.600000000000000000e+01 8.310000000000000000e+02 1.253282149327343987e-03 7.318088697383839849e-04 1.191900020044584683e-06 9.980137170809144642e-01
7.900000000000000000e+01 1.000000000000000000e+00 9.400000000000000000e+01 8.300000000000000000e+02 1.603411240890135342e-02 2.448282801493668719e-03 1.115934546226749825e-04 9.814060113349820647e-01
8.000000000000000000e+01 1.000000000000000000e+00 9.400000000000000000e+01 8.330000000000000000e+02 1.408845966882717737e-01 4.251869743248485461e-02 1.174422595936594135e-02 8.048524799198774060e-01
8.100000000000000000e+01 1.000000000000000000e+00 8.900000000000000000e+01 8.330000000000000000e+02 5.326770631463655370e-01 1.128695955391987183e-03 1.803741925961891779e-03 4.643904989722805188e-01
8.200000000000000000e+01 1.000000000000000000e+00 9.100000000000000000e+01 8.300000000000000000e+02 8.703765377741158604e-02 3.994881281554376641e-03 2.602614529570642385e-04 9.087072034880767646e-01
8.300000000000000000e+01 1.000000000000000000e+00 9.200000000000000000e+01 8.310000000000000000e+02 1.934774115780816400e-02 3.491209741627209406e-04 4.323432560716629694e-05 9.802599035424218732e-01
8.400000000000000000e+01 1.000000000000000000e+00 9.000000000000000000e+01 8.320000000000000000e+02 8.265166503460409653e-02 1.688269259680756770e-03 2.086659863333091309e-04 9.154513997193818309e-01
8.500000000000000000e+01 1.000000000000000000e+00 8.900000000000000000e+01 8.330000000000000000e+02 1.926122436559316378e-02 6.077075678876168313e-03 1.893736593267631232e-02 9.557243340228543937e-01
8.600000000000000000e+01 1.000000000000000000e+00 8.800000000000000000e+01 8.320000000000000000e+02 9.376841645991597085e-01 4.555081345785465252e-04 5.607070070463535691e-05 6.180425656555672831e-02
8.700000000000000000e+01 1.000000000000000000e+00 8.700000000000000000e+01 8.330000000000000000e+02 5.350366047070315156e-01 3.603889035059828724e-04 3.066265126587195411e-01 1.579764937307429062e-01
8.800000000000000000e+01 1.000000000000000000e+00 8.500000000000000000e+01 8.320000000000000000e+02 3.338276004018831955e-01 3.131246570449213763e-03 2.427026529278570877e-01 4.203385000998102750e-01
8.900000000000000000e+01 1.000000000000000000e+00 8.600000000000000000e+01 8.300000000000000000e+02 5.416060985413312379e-02 8.688499994002725425e-05 8.557805961354733038e-01 8.997190901045350186e-02
